id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,average_points,points
460,Pedro,Obiang,21,West Ham,3,44,s,26,6,25 Sep 16:00,13,Southampton,True,0,3,1080,1090,975,990,1125,1150,1120,1170,1200,1260,1175,1250,0.40000000000000002,0.20000000000000001,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
460,Pedro,Obiang,21,West Ham,3,44,s,26,7,01 Oct 15:00,12,Middlesbrough,True,1,1,1080,1090,975,990,1125,1150,1010,1050,1025,1075,970,990,0.40000000000000002,0.20000000000000001,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
460,Pedro,Obiang,21,West Ham,3,44,s,26,8,15 Oct 17:30,5,Crystal Palace,False,0,1,1080,1090,975,990,1125,1150,1000,1020,1040,1065,1065,1090,18.0,0.20000000000000001,0.0,0.0,0.0,0.40000000000000002,0.20000000000000001,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,1.3999999999999999,0.0,0.59999999999999998,1.6000000000000001,0.0,0.0,0.0,0.0,0.0,8.4000000000000004,6.5999999999999996,0.0,0.0,0.40000000000000002,0.0,0.0,3
460,Pedro,Obiang,21,West Ham,3,44,s,26,9,22 Oct 15:00,15,Sunderland,True,1,0,1080,1090,975,990,1125,1150,950,980,950,970,980,1025,36.0,0.20000000000000001,0.0,0.0,0.0,0.40000000000000002,0.59999999999999998,0.0,0.20000000000000001,0.20000000000000001,0.0,0.0,0.0,2.6000000000000001,0.0,1.3999999999999999,3.6000000000000001,0.0,0.0,0.0,0.0,0.20000000000000001,17.600000000000001,14.199999999999999,0.0,0.0,0.40000000000000002,0.0,1.5,3
460,Pedro,Obiang,21,West Ham,3,44,s,26,10,30 Oct 13:30,6,Everton,False,2,0,1080,1090,975,990,1125,1150,1100,1190,1190,1240,1180,1200,54.0,0.20000000000000001,0.0,0.0,0.0,0.59999999999999998,0.80000000000000004,0.0,0.40000000000000002,0.20000000000000001,0.0,0.0,0.0,3.3999999999999999,0.0,1.8,4.2000000000000002,0.0,0.0,0.0,0.0,0.40000000000000002,29.600000000000001,24.800000000000001,0.0,0.0,0.40000000000000002,0.20000000000000001,2.0,0
460,Pedro,Obiang,21,West Ham,3,44,s,26,11,05 Nov 15:00,14,Stoke,True,1,1,1080,1090,975,990,1125,1150,1010,1040,970,1025,970,1065,65.799999999999997,0.40000000000000002,0.0,0.0,0.0,0.80000000000000004,1.2,0.0,0.40000000000000002,0.40000000000000002,0.0,0.0,0.0,3.6000000000000001,0.0,1.8,4.5999999999999996,0.0,0.0,0.0,0.0,0.40000000000000002,35.0,29.0,0.0,0.0,0.59999999999999998,0.40000000000000002,1.5,5
460,Pedro,Obiang,21,West Ham,3,44,s,26,12,19 Nov 17:30,17,Spurs,False,3,2,1080,1090,975,990,1125,1150,1250,1290,1280,1355,1290,1315,83.400000000000006,0.40000000000000002,0.0,0.0,0.0,1.2,1.8,0.0,0.40000000000000002,0.59999999999999998,0.0,0.0,0.0,3.7999999999999998,0.0,3.0,6.2000000000000002,0.0,0.0,0.0,0.0,0.40000000000000002,46.399999999999999,38.600000000000001,0.0,0.0,0.80000000000000004,0.40000000000000002,2.2,2
460,Pedro,Obiang,21,West Ham,3,44,s,26,13,27 Nov 16:30,11,Man Utd,False,1,1,1080,1090,975,990,1125,1150,1200,1280,1200,1250,1265,1315,83.400000000000006,0.20000000000000001,0.0,0.0,0.0,1.2,1.6000000000000001,0.0,0.40000000000000002,1.0,0.0,0.0,0.0,2.7999999999999998,0.0,2.7999999999999998,5.5999999999999996,0.0,0.0,0.0,0.0,0.40000000000000002,43.399999999999999,36.0,0.0,0.0,0.59999999999999998,0.40000000000000002,2.6,2
460,Pedro,Obiang,21,West Ham,3,44,s,26,14,03 Dec 17:30,1,Arsenal,True,1,5,1080,1090,975,990,1125,1150,1290,1300,1300,1250,1300,1375,83.400000000000006,0.20000000000000001,0.0,0.0,0.0,1.3999999999999999,1.2,0.0,0.20000000000000001,1.2,0.0,0.0,0.0,2.7999999999999998,0.0,2.7999999999999998,4.5999999999999996,0.0,0.0,0.0,0.0,0.20000000000000001,41.0,32.799999999999997,0.0,0.0,0.59999999999999998,0.40000000000000002,2.4,2
460,Pedro,Obiang,21,West Ham,3,44,s,26,15,11 Dec 16:30,9,Liverpool,False,2,2,1080,1090,975,990,1125,1150,1270,1310,1175,1210,1325,1420,83.400000000000006,0.20000000000000001,0.0,0.0,0.0,1.3999999999999999,1.2,0.0,0.0,2.2000000000000002,0.0,0.0,0.0,3.0,0.0,2.7999999999999998,4.7999999999999998,0.0,0.0,0.0,0.0,0.0,38.399999999999999,30.399999999999999,0.0,0.0,1.2,0.40000000000000002,2.2,5
