id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,average_points,points
464,Michail,Antonio,21,West Ham,3,67,a,77,6,25 Sep 16:00,13,Southampton,True,0,3,1080,1090,975,990,1125,1150,1120,1170,1200,1260,1175,1250,82.200000000000003,0.20000000000000001,0.0,1.0,0.0,1.0,2.2000000000000002,0.0,0.20000000000000001,2.3999999999999999,0.0,0.20000000000000001,0.0,2.3999999999999999,0.20000000000000001,1.6000000000000001,4.4000000000000004,0.20000000000000001,0.20000000000000001,1.0,0.0,0.80000000000000004,27.199999999999999,20.800000000000001,0.0,0.0,4.0,1.3999999999999999,7.6,2
464,Michail,Antonio,21,West Ham,3,67,a,77,7,01 Oct 15:00,12,Middlesbrough,True,1,1,1080,1090,975,990,1125,1150,1010,1050,1025,1075,970,990,90.0,0.0,0.0,1.0,0.0,0.80000000000000004,2.6000000000000001,0.0,0.20000000000000001,2.7999999999999998,0.0,0.0,0.0,2.2000000000000002,0.0,1.2,3.6000000000000001,0.20000000000000001,0.20000000000000001,1.2,0.0,1.0,27.600000000000001,20.199999999999999,0.0,0.0,4.2000000000000002,1.8,8.0,2
464,Michail,Antonio,21,West Ham,3,67,a,77,8,15 Oct 17:30,5,Crystal Palace,False,0,1,1080,1090,975,990,1125,1150,1000,1020,1040,1065,1065,1090,90.0,0.0,0.0,0.80000000000000004,0.0,1.2,2.2000000000000002,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.80000000000000004,3.2000000000000002,0.20000000000000001,0.80000000000000004,0.59999999999999998,0.0,0.80000000000000004,26.0,18.600000000000001,0.0,0.0,5.0,1.8,6.2,3
464,Michail,Antonio,21,West Ham,3,67,a,77,9,22 Oct 15:00,15,Sunderland,True,1,0,1080,1090,975,990,1125,1150,950,980,950,970,980,1025,90.0,0.0,0.0,0.59999999999999998,0.0,1.0,3.0,0.0,0.20000000000000001,2.3999999999999999,0.0,0.0,0.0,1.6000000000000001,0.0,1.0,3.3999999999999999,0.20000000000000001,0.80000000000000004,0.59999999999999998,0.0,1.0,25.199999999999999,18.399999999999999,0.0,0.0,4.7999999999999998,2.0,5.4,3
464,Michail,Antonio,21,West Ham,3,67,a,77,10,30 Oct 13:30,6,Everton,False,2,0,1080,1090,975,990,1125,1150,1100,1190,1190,1240,1180,1200,84.400000000000006,0.0,0.0,0.20000000000000001,0.0,0.80000000000000004,3.2000000000000002,0.0,0.40000000000000002,1.6000000000000001,0.0,0.0,0.0,1.3999999999999999,0.0,1.0,2.7999999999999998,0.20000000000000001,0.80000000000000004,0.80000000000000004,0.0,1.2,26.0,18.399999999999999,0.0,0.0,4.5999999999999996,1.6000000000000001,3.4,1
464,Michail,Antonio,21,West Ham,3,67,a,77,11,05 Nov 15:00,14,Stoke,True,1,1,1080,1090,975,990,1125,1150,1010,1040,970,1025,970,1065,84.400000000000006,0.20000000000000001,0.0,0.0,0.0,1.3999999999999999,3.6000000000000001,0.0,0.40000000000000002,1.2,0.0,0.0,0.0,2.2000000000000002,0.0,0.59999999999999998,3.0,0.20000000000000001,0.80000000000000004,0.80000000000000004,0.0,1.3999999999999999,23.399999999999999,16.399999999999999,0.0,0.0,4.0,1.2,2.2,4
464,Michail,Antonio,21,West Ham,3,67,a,77,12,19 Nov 17:30,17,Spurs,False,3,2,1080,1090,975,990,1125,1150,1250,1290,1280,1355,1290,1315,84.400000000000006,0.40000000000000002,0.0,0.0,0.0,1.6000000000000001,3.2000000000000002,0.0,0.40000000000000002,0.80000000000000004,0.0,0.0,0.0,1.8,0.0,1.0,3.6000000000000001,0.20000000000000001,1.0,0.80000000000000004,0.0,1.2,25.399999999999999,18.399999999999999,0.20000000000000001,0.0,4.2000000000000002,1.2,2.6,6
464,Michail,Antonio,21,West Ham,3,67,a,77,13,27 Nov 16:30,11,Man Utd,False,1,1,1080,1090,975,990,1125,1150,1200,1280,1200,1250,1265,1315,84.400000000000006,0.59999999999999998,0.0,0.20000000000000001,0.0,1.6000000000000001,3.6000000000000001,0.0,0.40000000000000002,1.2,0.0,0.0,0.0,3.2000000000000002,0.0,1.2,4.4000000000000004,0.20000000000000001,0.59999999999999998,0.59999999999999998,0.0,1.2,26.199999999999999,18.399999999999999,0.20000000000000001,0.0,3.3999999999999999,1.0,3.4,2
464,Michail,Antonio,21,West Ham,3,67,a,77,14,03 Dec 17:30,1,Arsenal,True,1,5,1080,1090,975,990,1125,1150,1290,1300,1300,1250,1300,1375,84.400000000000006,0.59999999999999998,0.0,0.20000000000000001,0.0,2.0,3.2000000000000002,0.0,0.20000000000000001,1.3999999999999999,0.0,0.0,0.0,3.6000000000000001,0.0,1.3999999999999999,4.4000000000000004,0.20000000000000001,0.59999999999999998,0.59999999999999998,0.0,1.2,26.800000000000001,18.0,0.20000000000000001,0.0,3.3999999999999999,1.0,3.2,0
464,Michail,Antonio,21,West Ham,3,67,a,77,15,11 Dec 16:30,9,Liverpool,False,2,2,1080,1090,975,990,1125,1150,1270,1310,1175,1210,1325,1420,72.0,0.59999999999999998,0.0,0.20000000000000001,0.0,1.8,2.7999999999999998,0.0,0.0,1.3999999999999999,0.0,0.0,0.0,3.2000000000000002,0.0,1.3999999999999999,4.2000000000000002,0.20000000000000001,0.59999999999999998,0.40000000000000002,0.0,1.0,20.800000000000001,13.800000000000001,0.20000000000000001,0.0,2.6000000000000001,1.0,2.6,7
