id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
469,Enner,Valencia,11,Everton,4,53,a,19,1,15 Aug 20:00,4,Chelsea,False,2,1,1100,1190,1190,1240,1180,1200,1310,1340,1300,1350,1300,1375,90,0,0,0,0,4,0,0,0,2,0,0,0,2,0,1,2,0,1,0,0,0,13,13,1,0,2,0,5
469,Enner,Valencia,11,Everton,4,53,a,19,2,21 Aug 16:00,2,Bournemouth,True,1,0,1100,1190,1190,1240,1180,1200,950,1080,960,1100,970,1100,62,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,7,5,0,0,3,0,2
469,Enner,Valencia,11,Everton,4,53,a,19,3,28 Aug 16:00,10,Man City,False,3,1,1100,1190,1190,1240,1180,1200,1270,1320,1175,1275,1350,1400,59,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,10,7,0,0,2,0,1
469,Enner,Valencia,11,Everton,4,53,a,19,4,12 Sep 20:00,15,Sunderland,False,0,3,1100,1190,1190,1240,1180,1200,950,980,950,970,980,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Enner,Valencia,11,Everton,4,53,a,19,5,17 Sep 17:30,12,Middlesbrough,True,3,1,1100,1190,1190,1240,1180,1200,1010,1050,1025,1075,970,990,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,1,0,1
469,Enner,Valencia,11,Everton,4,53,a,19,6,24 Sep 15:00,2,Bournemouth,False,1,0,1100,1190,1190,1240,1180,1200,950,1080,960,1100,970,1100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
469,Enner,Valencia,11,Everton,4,53,a,19,7,30 Sep 20:00,5,Crystal Palace,True,1,1,1100,1190,1190,1240,1180,1200,1000,1020,1040,1065,1065,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Enner,Valencia,11,Everton,4,53,a,19,8,15 Oct 15:00,10,Man City,False,1,1,1100,1190,1190,1240,1180,1200,1270,1320,1175,1275,1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Enner,Valencia,11,Everton,4,53,a,19,9,22 Oct 15:00,3,Burnley,False,2,1,1100,1190,1190,1240,1180,1200,940,1040,940,1125,925,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
469,Enner,Valencia,11,Everton,4,53,a,19,10,30 Oct 13:30,20,West Ham,True,2,0,1100,1190,1190,1240,1180,1200,1080,1090,975,990,1125,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Enner,Valencia,11,Everton,4,53,a,19,11,05 Nov 17:30,4,Chelsea,False,5,0,1100,1190,1190,1240,1180,1200,1310,1340,1300,1350,1300,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Enner,Valencia,11,Everton,4,53,a,19,12,19 Nov 15:00,16,Swansea,True,1,1,1100,1190,1190,1240,1180,1200,970,1000,950,960,990,1035,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,Enner,Valencia,11,Everton,4,53,a,19,13,27 Nov 16:30,13,Southampton,False,1,0,1100,1190,1190,1240,1180,1200,1120,1170,1200,1260,1175,1250,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1
469,Enner,Valencia,11,Everton,4,53,a,19,14,04 Dec 16:00,11,Man Utd,True,1,1,1100,1190,1190,1240,1180,1200,1200,1280,1200,1250,1265,1315,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,4,0,0,2,0,1
469,Enner,Valencia,11,Everton,4,53,a,19,15,10 Dec 12:30,18,Watford,False,3,2,1100,1190,1190,1240,1180,1200,1070,1060,1015,1050,1015,1065,20,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,7,0,0,0,2,1
469,Enner,Valencia,11,Everton,4,53,a,19,16,13 Dec 19:45,1,Arsenal,True,2,1,1100,1190,1190,1240,1180,1200,1290,1300,1300,1250,1300,1375,78,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,5,0,0,1,0,0,20,15,0,0,3,1,2
469,Enner,Valencia,11,Everton,4,53,a,19,17,19 Dec 20:00,9,Liverpool,True,0,1,1100,1190,1190,1240,1180,1200,1270,1310,1175,1210,1325,1420,72,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,8,0,0,0,0,0,12,9,0,0,4,0,2
469,Enner,Valencia,11,Everton,4,53,a,19,18,26 Dec 15:00,6,Leicester,False,,,1100,1190,1190,1240,1180,1200,1100,1190,1190,1240,1180,1200
