id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
374,Andre,Ayew,21,West Ham,3,71,a,13,1,15 Aug 20:00,4,Chelsea,False,2,1,1080,1090,975,990,1125,1150,1310,1340,1300,1350,1300,1375,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,3,0,0,0,0,1
374,Andre,Ayew,21,West Ham,3,71,a,13,2,21 Aug 16:00,2,Bournemouth,True,1,0,1080,1090,975,990,1125,1150,950,1080,960,1100,970,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,3,28 Aug 16:00,10,Man City,False,3,1,1080,1090,975,990,1125,1150,1270,1320,1175,1275,1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,4,10 Sep 15:00,18,Watford,True,2,4,1080,1090,975,990,1125,1150,1070,1060,1015,1050,1015,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,5,17 Sep 15:00,19,West Brom,False,4,2,1080,1090,975,990,1125,1150,1000,1040,1140,1075,990,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,6,25 Sep 16:00,13,Southampton,True,0,3,1080,1090,975,990,1125,1150,1120,1170,1200,1260,1175,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,7,01 Oct 15:00,12,Middlesbrough,True,1,1,1080,1090,975,990,1125,1150,1010,1050,1025,1075,970,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,8,15 Oct 17:30,5,Crystal Palace,False,0,1,1080,1090,975,990,1125,1150,1000,1020,1040,1065,1065,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,9,22 Oct 15:00,15,Sunderland,True,1,0,1080,1090,975,990,1125,1150,950,980,950,970,980,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Andre,Ayew,21,West Ham,3,71,a,13,10,30 Oct 13:30,6,Everton,False,2,0,1080,1090,975,990,1125,1150,1100,1190,1190,1240,1180,1200,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1
