id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
127,Phil,Jagielka,11,Everton,2,48,a,33,1,13 Aug 15:00,17,Spurs,True,1,1,1100,1190,1190,1240,1180,1200,1250,1290,1280,1355,1290,1315,90,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,6,0,0,0,0,0,26,18,0,0,0,0,2
127,Phil,Jagielka,11,Everton,2,48,a,33,2,20 Aug 15:00,19,West Brom,False,1,2,1100,1190,1190,1240,1180,1200,1000,1040,1140,1075,990,1060,90,0,0,0,0,1,1,0,0,1,0,0,0,5,0,0,4,0,0,0,0,0,61,52,0,0,0,0,2
127,Phil,Jagielka,11,Everton,2,48,a,33,3,27 Aug 15:00,14,Stoke,True,1,0,1100,1190,1190,1240,1180,1200,1010,1040,970,1025,970,1065,90,0,0,0,0,0,0,0,1,0,0,0,0,11,0,2,9,0,0,0,0,1,60,50,0,0,0,0,8
127,Phil,Jagielka,11,Everton,2,48,a,33,4,12 Sep 20:00,15,Sunderland,False,0,3,1100,1190,1190,1240,1180,1200,950,980,950,970,980,1025,90,0,0,0,0,1,0,0,1,0,0,0,0,13,0,0,2,0,0,0,0,0,49,43,0,0,0,0,6
127,Phil,Jagielka,11,Everton,2,48,a,33,5,17 Sep 17:30,12,Middlesbrough,True,3,1,1100,1190,1190,1240,1180,1200,1010,1050,1025,1075,970,990,90,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,61,50,0,0,0,1,2
127,Phil,Jagielka,11,Everton,2,48,a,33,6,24 Sep 15:00,2,Bournemouth,False,1,0,1100,1190,1190,1240,1180,1200,950,1080,960,1100,970,1100,90,0,0,0,0,0,0,0,0,1,0,0,1,6,0,2,8,0,0,0,0,0,44,31,0,0,0,0,2
127,Phil,Jagielka,11,Everton,2,48,a,33,7,30 Sep 20:00,5,Crystal Palace,True,1,1,1100,1190,1190,1240,1180,1200,1000,1020,1040,1065,1065,1090,90,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,5,0,0,0,0,0,36,27,1,0,0,2,6
127,Phil,Jagielka,11,Everton,2,48,a,33,8,15 Oct 15:00,10,Man City,False,1,1,1100,1190,1190,1240,1180,1200,1270,1320,1175,1275,1350,1400,90,0,0,0,0,2,0,0,0,1,0,0,0,16,2,0,1,0,0,0,0,0,24,17,0,0,0,0,2
127,Phil,Jagielka,11,Everton,2,48,a,33,9,22 Oct 15:00,3,Burnley,False,2,1,1100,1190,1190,1240,1180,1200,940,1040,940,1125,925,1000,90,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,3,0,0,0,0,0,69,51,0,0,0,0,1
127,Phil,Jagielka,11,Everton,2,48,a,33,10,30 Oct 13:30,20,West Ham,True,2,0,1100,1190,1190,1240,1180,1200,1080,1090,975,990,1125,1150,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1
127,Phil,Jagielka,11,Everton,2,48,a,33,11,05 Nov 17:30,4,Chelsea,False,5,0,1100,1190,1190,1240,1180,1200,1310,1340,1300,1350,1300,1375,90,1,0,0,0,0,0,0,0,5,0,0,0,11,0,2,5,0,0,0,0,0,44,40,0,0,0,0,-1
127,Phil,Jagielka,11,Everton,2,48,a,33,12,19 Nov 15:00,16,Swansea,True,1,1,1100,1190,1190,1240,1180,1200,970,1000,950,960,990,1035,82,1,0,0,0,1,0,0,0,1,0,0,0,4,1,0,6,0,0,0,0,0,72,64,0,0,0,0,1
127,Phil,Jagielka,11,Everton,2,48,a,33,13,27 Nov 16:30,13,Southampton,False,1,0,1100,1190,1190,1240,1180,1200,1120,1170,1200,1260,1175,1250,90,0,0,0,0,1,0,0,0,1,0,0,1,9,0,1,3,0,0,0,0,0,37,26,0,0,0,0,2
127,Phil,Jagielka,11,Everton,2,48,a,33,14,04 Dec 16:00,11,Man Utd,True,1,1,1100,1190,1190,1240,1180,1200,1200,1280,1200,1250,1265,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Phil,Jagielka,11,Everton,2,48,a,33,15,10 Dec 12:30,18,Watford,False,3,2,1100,1190,1190,1240,1180,1200,1070,1060,1015,1050,1015,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Phil,Jagielka,11,Everton,2,48,a,33,16,13 Dec 19:45,1,Arsenal,True,2,1,1100,1190,1190,1240,1180,1200,1290,1300,1300,1250,1300,1375,90,0,1,0,0,2,0,0,0,1,0,0,0,6,0,2,5,0,0,0,0,1,41,31,0,0,1,0,-1
127,Phil,Jagielka,11,Everton,2,48,a,33,17,19 Dec 20:00,9,Liverpool,True,0,1,1100,1190,1190,1240,1180,1200,1270,1310,1175,1210,1325,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Phil,Jagielka,11,Everton,2,48,a,33,18,26 Dec 15:00,6,Leicester,False,,,1100,1190,1190,1240,1180,1200,1100,1190,1190,1240,1180,1200
